text,label
Q: what did you want to be when you were little?<br>A: a Super Hero,0
Q: have yu ever wondered what people would be like without yu ?<br>A: Ive thought about it. I really feel like I influence a lot of people in my life. SO I kind of know. But I would sure hope that it wouldn't be like I never existed? :/,0
Q: Whats a story of a scar you can tell me about??<br>A: I have a long one on my Left forearm. I was helping a Friend of mine to steal a gas heater and as we were taking it out  the Sheet Metal cut my arm pretty bad,0
Q: Have you ever had any Sour Patch Kids? (: I wish they were real. I could really use some friends. C:<br>A: never what are they ??,0
Q: Do prison buses have emergency exits?<br>A: possibly,0
Q: How is the weather right now? i mean obviously its night.. but aside from that.. can you see the moon and stars? :-)<br>A: I don't have a clue! Its dark  and all the blinds are closed. Im not walking outside by myself to check  unless you join me? :P,0
Q: What amazes you the most?<br>A: how crude people are. all people.,0
Q: HOW MANY MYSPACE FRiENDS DO YU HAVE<br>A: hmmm idk i didnt check haha lol:) i guess like a 1000:),0
Q: If a fork were made of gold would it still be considered silverware?<br>A: I never even use the term 'silverware' so luckily  this dilema will never apply to me...,0
Q: Are you a procrastinator?<br>A: Pretty much yeah lol. With some things  no  but if its shit stuff  YESSSSS! I get distracted easily :P,0
Q: Is your middle finger longer than your ring finger?<br>A: Its actually not  because then my hand would look scary ;),0
Q: Would you spend forty-eight hours in a haunted mental institution for ten thousand dollars?<br>A: hell yes,0
Q: whats your opinion on ppl who put their real last names on here? do u? wud u?<br>A: lmao i do i dont know why lol,0
Q: If you had to give up one favorite food  what would the most difficult?<br>A: Chocolate;,0
Q: damn. Flirting with another girls boyfriend. Idk what you call that where your from but in america that&#39;s what you&#39;d call a whore...<br>A: ummmmmmmmmmmmmm. i didnt no  and we were joking around the hole time. and no actually i think thats just called being ride  and i'll say sorry to the girl if i have to idc,1
Q: Adolf Hitler was a one testicled vegetarian. What did you do with his other testicle?<br>A: threw it at his nazi regime.,0
Q: What are you the most absentminded about ? :]<br>A: I have Asthma  and some mornings I don't always take my meds,0
Q: im sure you didnt... lmao<br>A: omg i wasnt trying to be mean you homo lmao ok n e ways im leaving now have a chill day and make up sex is always great sex lol,0
Q: Im good!! Juz got bak from the srip in vegas!!! It was awesome!!! I luved it!! Hav u evah been to vegas?:)<br>A: Awhh! Yuh so lucky ghurr!!!I bet yuh had a BLAST! &amp; nahh ive never been bhut i would soo want to go!;D,0
Q: are you currently taken?<br>A: Shore am :] Timothy Carson.,0
Q: Guuurl. Don mess wit me. Jk. I can&apos;t act ghetto. DAMMIT. :)<br>A: lmao let me guess ... erickk?,0
Q: wow you fucked austin when he hadda girll  haha and if you seriously think that people are jealous because you did you are fuckin dumb as hell  because im pretty sure that austin would fuck anything that moves .. so don&apos;t feel to special my dearr. &amp;that&apos;s<br>A: hahahahahaha  I just laugh cause you don't know nothing  if you wanna fuckk him go for it sweetheart  &amp; I didn't know he had one  ha,1
Q: heey! WYYD if one of ur mates..supposidly like u more than a friend?<br>A: if i just want friendship i would let her know (:,0
Q: You&#039;re supposed to back me up when I threaten to kill someone.<br>A: oh crap my bad nigga i got chu next time homegurl,0
Q: look at it<br>A: 0_0,0
Q: Do you consider yourself an animal lover?<br>A: Not really but I do like animals. Just not to make love to them. ha,0
Q: to you get upset quick?<br>A: yeah you know that to example today =(,0
Q: Woot! You&#039;ve now got the ability to speak any language you so choose to fluently. What language is it?<br>A: Spanish,0
Q: How many questions are in your inbox?<br>A: 5 now,0
Q: What ring size are you?: r<br>A: Why do you wonder? Show your face.,0
Q: What was the last grocery item you bought?<br>A: Milk and bread yesterday,0
Q: Youu2019re awesome :] Give yourself a compliment  you deserve it:<br>A: thank you ! ! I AM Awesome ! !,0
Q: what song best describes you?<br>A: ah me. by griffen house.,0
Q: r u going to answer this if i ask?<br>A: yeah why not?,0
Q: distance makes the heart grow fonder? do you believe or not?<br>A: no,0
Q: i fucking love you<br>A: I fucking love you too.,0
Q: your cute(;<br>A: Lol thank you dinaaa(:,0
Q: No there are 4 hens  my hens don&#039;t do fousomes ;)<br>A: ummm okayy thenn ;),0
Q: lmfao thats mature. Just because she&apos;s younger doesnt mean she can&apos;t have friends that are olderr. Are you jealous or something? get over it.<br>A: dale pues<3,0
Q: Haha I see you guys are getting along :)<br>A: lol yes now u just broke our chain lol,0
Q: what u havein for brekkie?<br>A: nnothing now,0
Q: ALEXIS LEXI I CALL YOU LEXI IYTS CUUTE WELL I AINT WANTIN TO START SHIYT I JUST THINK YOU GUYS COO I AINT FAKE AND MY FRIENDS AND HATERZ WROTE THAT SHIT TO ME HAHHHAHAHAHAH! FUNNAY SHIT RIYTE THERR BUT YEAH I SORRY FOR MESSN WITHCHEW GUYS<br>A: Okay thenn?,0
Q: heyy.r :)<br>A: wasup?,0
Q: If you mated a bull dog and a shitsu  would it be called a bullshit?... sorry idk why this came to mind :-P<br>A: Ohhhh  I think I have heard that somewhere! I don't know where  but somewhere. Perhaps I just read your mind...who knows...,0
Q: Have you ever hit one of your parents?<br>A: no.,0
Q: Lol good guess<br>A: yuppp...,0
Q: Would you rather swim in a pool or the ocean?<br>A: ocean  i like how its actually questions now and not loser bashing on me,0
Q: your beautiful  and it seems like all the rude comments you get  is all from one person. dont listen to them everyone knows you are the sweetest girl ever and cold never be mean<br>A: thanksssssssssssssssssssssssssssss,0
Q: Isnt that quote from alice in wonderland?<br>A: Yes it is :],0
Q: Are you a risk taker? If yes  what kind of risks had you taken? If not  why not?<br>A: Umm  I would say so yes. I mean  with odd things (eg  shall I try jumping from here to there  but there is a steep drop that I would probably fall down in the middle  then no) but I still like to take some risks with things  otherwise whats the point? Everything would be boring :( Just the usual kind of stuff  I guess its called trying your luck? lol,0
Q: - ilOVEU fAtASS ! <3<br>A: love yew 2,0
Q: Have you ever visited marwell?<br>A: Yes,0
Q: then when was the last time  u had sex<br>A: way back when ;] who the fuck is asking me these questions O.o,0
Q: New Picture...Yep xD<br>A: very cute,0
Q: For a million dollars  pounds or Euros (depending on the currencey you use) would you run around naked and into a church?<br>A: nope.,0
Q: It&#039;s been said that some people cry more for the death of an animal (real life or on television) than the death of a human. Why do you think that is?<br>A: I'm not sure,0
Q: Have you saved a life?<br>A: Yes. I worked at a hospital and i feel i contributed to saving a lot of lives :),0
Q: have u ever actually had someone kiss ur butt or u kiss anyones?<br>A: yes,0
Q: About how many pairs of jeans do you own?<br>A: Ermmm  well I have loads  but I don't really wear half of them. Say  30 ish?,0
Q: Chocolate or Vanilla?<br>A: mmmm definitely chocolate :D,0
Q: Me three<br>A: you wanna go smoke some pot in front of the police station again?,0
Q: You are the second guy to call me shawty today :D lol :)<br>A: who was the first? @justinbieber? haha ;D,0
Q: do you like questions...?<br>A: I do indeed! It makes me discover things I didn't even know about myself  especially if its things I wouldn't necessarily think about :),0
Q: If you could go back in time 10 years and tell your younger self something  what would it be?<br>A: umm dont start school yet lol,0
Q: oats? rolled or steel cut?<br>A: gross how many times have i told you i dont do oats they look like vomit lol,0
Q: do u live in a apartment  house  room  trailer  shack  cave  bunker  rv  what? do u like it?<br>A: House i used to love my house =D,0
Q: your MIGHTY attractive  <33 ;D<br>A: Aww thanks <3 I wonder who this could be? ;))),0
Q: what were you in middle school?(emo/prep/jock etc?) ya know. lol<br>A: Middle school? Well I've never been emo haha but I don't think Ive been any of those. I was really independent from the beginning. Sooo I was the girl that had glasses and wore the straight legged jeans till jr high but was really funny and everyone liked &amp; was friends with anyways. Areopostale was instyle bigtime when I was in middle school so idk I was friends with everyone though. r And I didn't wear makeup till I was a Jr in HighSchool!! haha,0
Q: dont let me go....<br>A: im not still holing on,0
Q: text this number 12195614961 ;]<br>A: ok,0
Q: NO! you&apos;re the fool lol<br>A: nah ahh she asked i answerd holy,1
Q: do you know how to speak korean?<br>A: Nope. I know a little thai and some spanish. haha go figure.Im seriously the whitest korean chick you'd ever meet :],0
Q: Should we legalize Marijuana? Why or why not?<br>A: sure  It's no worse for you than beer,0
Q: me a flirt ...... i dont think so ;) ............&amp;&amp; aww thankss :) ur a realy nice person aswell :D<br>A: aawwwww ! !  now I'm all warm and fuzzy inside ! ! LOL,0
Q: How would a world without music affect us?<br>A: we would go crazy! movies would suck haha,0
Q: How hard is it to get voted as your best stalker? **takes out pen and paper**<br>A: well applenut as you like to call yourself your at the top of the list so far so ur algud :D:D,0
Q: Do you take life too seriously or not serious enough?<br>A: i think serious enough,0
Q: I dance anyways i want tamales<br>A: 3 for a dollar,0
Q: mmkay. :)<br>A: :PP <33,0
Q: What is the worst thing you have lived through?<br>A: Lots of things. My brother overcame cancer at 2 years old. That was prolly the worst.,0
Q: hold my hand? hahaha<br>A: LOl. Funny shit huh(:,0
Q: ` do you know that you&#039;re hurting someone that should be important to you really badly ?<br>A: i know...,0
Q: What will make you nervous faster than anything?<br>A: Being pulled over by the cops.  I hate that.,0
Q: You enjoy back door activity?<br>A: I dont think its really feasable. Someone has been watching too much of the L Word...,0
Q: http://www.youtube.com/watch?v=TugslL45aXk&amp;feature=popt00us02<br>A: lmao ill look later,0
Q: How often do/did you get in trouble by your parents? How often do/did you get grounded or punished?<br>A: I very seldom got into trouble as a kid. It wasn't till i started drinking at 19 that i got into trouble,0
Q: i never hid my I.D. Damn! im stoopid -.-  anyways  how are u looooool? u  know its me now anyways (;   hehe xD<br>A: bahaha ;D who are you stranger D: lol,0
Q: What do you think of @BiebersBaby_Xx on twitter?<br>A: i love her <33,0
Q: Oh wow your tallllll!! And im like 5&#39;6  and i have a monroe piercing<br>A: mhm o wow,0
Q: Pussy Ass Hoe   get Straight Cus u Not Gun Du Shitt. Cus if U Want The Head Up Orr Faddee Its Whatevaaa . i Stay In Sunrisee   But U Can Meet Me In Deepside HOE.<br>A: uh im sure we gun c each otha buh w.e hoe if u wannah fade me bitch i saty in springs.,1
Q: lol r u a lesbian?real talk.be honest.everyone says it lmaoooo.its ok if u r thats hot<br>A: that legit gross.,1
Q: go dancing or go drinking?<br>A: I like them both,0
Q: describe yourself in 3 words.<br>A: (right now) hungry  sick  tired.r [always] happy  selfless  trusting.,0
Q: Do you have any weird habits?<br>A: I like to brush my teeth in the shower :),0
Q: you are so beautiful..you should cut your hair shorter   you&apos;ll look older : )<br>A: thanks but i dont really try to look older...,0
Q: do you think its possible for a human to sleep with there eyes open?<br>A: It is possible actually. :],0
Q: Lol i tried vodka when i was 12. that was the 1st time i got properly drunk :P<br>A: nice ! !  you're a naughty girl then ??,0
Q: no worries....i had it with sprite earlier...wasnt my choice...she did it<br>A: lmao u remind me of a contact the constantly refers to his wife as the blond bimbo lmao,0
Q: What to snack on at the movie theatres?<br>A: popcorn!!! twizzlers. and some mike and ikes.,0
Q: What do you think makes a person snap and kill someone?<br>A: I have no clue. What makes anyone do the mean things they do? we're all human. Humans are confusing.,0
Q: you dont like tuna?<br>A: Only when it doesn't smell like tuna.,0
Q: i took your &#039;1000th virginity&#039;... hahah!! :-D yay!<br>A: You did indeed! Hey  you deserved it mind :D,0
Q: is it wrong or is it just different? i mean [this is just an example] we see different religions and think that maybe they are wrong if they dont believe in what you believe  are they wrong or is it just different? same happens with many other things.<br>A: just different,0
Q: why do you have such an atrocious taste in music?<br>A: I don't have an atrocious taste in music  I just like everything.,0
Q: Who do you feel thinks too highly of themselves?<br>A: Lady Gaga,0
Q: is trebla your homie too?<br>A: hes my boii love hiim to biits hes my bestie homo lover frend right trebs =DD,0
Q: Who said: &quot;Is that a gun in your pocket or are you just happy to see me?&quot;<br>A: May West,0
Q: Do you really know all the words to your national anthem?<br>A: yes.,0
Q: do you have a place you go when youre upset or angry?<br>A: the Bar>>> sometimes the back yard,0
Q: are you left handed or right?<br>A: leftttttt :),0
Q: Who was the last person to make you laugh the hardest?<br>A: Timmy. He held me down and tickled me,0
Q: Do you think that society has become emotionally detached?<br>A: Emotionally DEtached? yes. Society is cold.,0
Q: how long can u sit before ur butt starts to hurt?<br>A: like 3 hrs,0
Q: if you could have dinner with one person (dead or alive  famous or not) who would it be?<br>A: Princess Diana,0
Q: best childhood game?<br>A: hide and seek,0
Q: do you believe that only YOU are the creator of your own life?<br>A: nope  God is,0
Q: If you found a suitcase full of $1 000 000  what would you do?<br>A: Depends on if I were in the country and who I was with.. But i'd say figure if it had anyone it belonged to and if not spend it! ;),0
Q: well you and gabe need to go out like now!! okay?<br>A: Me and him don't talk much  anymore..,0
Q: Do you and Timmy have a KI pass? :D<br>A: Not yet ;] Sure hope so here soon!! :D,0
Q: What kind of role models would Hitler have if he lived in current day? :P<br>A: Brack Obama,0
Q: Why did he break up with you?<br>A: idk ask him im not gunnah tell mah hole life story to anonomouss ppl. :) k bye,0
Q: spam<br>A: comes in a can?!?,0
Q: COOKIES!!!<br>A: are good  im in a cookie club :),0
Q: do you eat ass keep it a buck<br>A: wtf do you mean lol:),1
Q: boo tell ur lil groupiee dnt bee textinqq on myy formsprinqq bout yew.<br>A: iDnt even kno who da hell they are,0
Q: EVENTUAL WILL YOU DRIFT TO FB AND AWAY FROM FS? FAKE SHIT TO FAKE BULLSHIT???r LOL HAHAHHAHAHHAHAHAHHAHHAHAHHAHAH<br>A: ill drift away when you dig a whole and burie yourself in it deal :D:D,0
Q: How old are the majority of your friends?<br>A: my own age. I have some younger female friends thou,0
Q: yea it is pretty gorgeous.. <33 anywhoo Are you a giver or a taker? do you prefer to give or receive? ;-)<br>A: Im a giver  definitely! I like to please other people  and when I see someone else's face light up at something I have done  its just the best feeling!!!! <33333 BUT  to receive is also an important part of the relationship. I think  personally its about finding a balance of both  but Im definitely a giver :),0
Q: omg u look so pretty wit chur beads on u kno that those ur jerry beads???lolz<br>A: lmfao yeh jerry wishes he had my beads =P so do u as a matter of fact =O lol mwahs,0
Q: do you have a cat<br>A: lmao no i dont,0
Q: haha no then u will be lik o ew that guy ~_~  *runs away* lol<br>A: please lol,0
Q: ever tought about going to the Moon or anouther Planet ??<br>A: yes. all the time.,0
Q: Hows Lifeee Now Thaaat Yoooh Knoeee Thuhhh As<br>A: Lmao  Great . (: Couldntt Bee Betterr .,0
Q: how much do you like sex?<br>A: A LOT ! ! !,0
Q: who are yuu ?<br>A: who am i well a nice dude hehe lol who are you lol:),0
Q: 44 ???? WTF ? would U ever have sex with an underage girl like me ?<br>A: No I will talk dirty to you  but would never go all the way,0
Q: i love you alexiss<333 no homoo niggyyy(: aha<br>A: I lovee you too mamszz(; LOl,0
Q: What was the last thing that made you laugh?<br>A: The food/ice-cube/water fight in my restaurant tonight :),0
Q: why is it that another persons actions bother other people so badly?<br>A: idk. people have nothing else to concern themselves with other than what they can pick apart from other people. its a way to take attention off of their own flaws i believe.,0
Q: If you could change some things about Cincinnati  to make it better  what would you do?<br>A: The upkeep of downtown. its beautiful in what you can find in an innercity but the horrible the way it gets soooo run down by the next year or so. its sad really.,0
Q: my dads on nights so when he gets home it&#039;ll be 5am  no longer valentines.<br>A: Sucks to be him doesn't it?! What does he do? and don't say late night from being out with the girlfriend ;),0
Q: Fake.<br>A: your fake,1
Q: Who would you like to see win the World Cup?<br>A: I am a Baseball Fan  so i really don't care,0
Q: Is It A Bad Idea Too Befriend A Ememy In A Life Or Death Situation?<br>A: befriending an enemy eva her the saying keep your friends close and ur enemys closer,0
Q: What&#039;s one thing you own that you should probably throw away  but never will?<br>A: My old school shit   i wud SOOO throw it away bhut my mom! Urgh,0
Q: so said i would (or at least i thought i would anyway)... would you? :-)<br>A: Of course ;),0
Q: Ever looked at a guy and then checked out his Package ??<br>A: yes.,0
Q: hop off porch monkey  she mine<333 member this babe it tony your fatherfucker<br>A: haha   yes baby...i remember,1
Q: What if you&apos;re in hell  and you&apos;re mad at someone  where do you tell them to go?<br>A: to the corner of it and cry :D,0
Q: parts of it were based on events in your life  right? :-)<br>A: Yeah  it was actually. The underlying story  which didn't pan out in quite the happy ending I gave it in the fic lol  unfortunately. But hey  we learn from it yeah :D,0
Q: Be honest: Do you have a song by Ozzy Osbourne in your library?<br>A: Nope.,0
Q: What is your favorite flavor of water?<br>A: Lemon :] hahaha,0
Q: What is worse seeing your parents skinny dipping or walking in on them?<br>A: lol skinnie dipping lol,0
Q: jajajajaja ud es colombiano o gringo?<br>A: ojala gringo XD,0
Q: Have you heard of any successful &quot;love potions?r<br>A: lmao cornball no tell me,0
Q: ! W@N+ YUh 2 T3@R M@ PU$$$Y UHP<br>A: dnt worry iWill,0
Q: Who&apos;s the most beautiful person you know?<br>A: everyone,0
Q: r Do you think their parents know they are stalkers?<br>A: huh?,0
Q: What was the best concert you went to?<br>A: deffo the star girls.......,0
Q: porke te gusta lady gaga??? vv<br>A: porque canta bien y hace escandalos sexuales xD es creativa y muy trabajadora :D,0
Q: i think you are so pretty :)<br>A: thanks cutie<3,0
Q: what do u think to people who get angry very easy?<br>A: they sux,0
Q: DO YU FOLD UR DiRTY LAUNDRY<br>A: haha nope:),0
Q: Tabi&#39;s a ninja :D and I&#39;m a ninja star you spin me round and round. Lol being anonymous hides my shame for making that lame pickup line :)<br>A: hahahahahahahhahahahahahahahahahahhahahahahahahahahahahaahahhahaahhahahaahahahaaaaaa!!!!!!!!,0
Q: milanes cary deleted the comments she wrote on your picture  guess she was scared lmfao<br>A: lmfao guess so:),0
Q: Can you lick your own toe? LMFAO XD<br>A: I used to be able to now I can't,0
Q: What is your favorite hobby?r<br>A: Cars and Music,0
Q: tonight when the darkness comes why dont we treat it like a friend?r Then we&#039;ll both be glad to see the night and we&#039;ll be hoping it&#039;s never gonna end.r So dont be afraid of what the night time may bring  you must understand that you can dream of anything<br>A: i likey.,0
Q: ROFL@hows thes the weather!!!<br>A: ;3 You love eet.,0
Q: DUUUU YUUUUU SHAVE Y0 D!(K<br>A: no Wut iLuk lyke,0
Q: hahahaha awwwwww i miss you too!!! wishing you were here  we would be having such a good time <3 anyway we won&#039;t get to chat tonight:-(so check out my pictures on facebook<3love you<br>A: I wish I was there too! Wish me over? PLEASEEEEE :) I shall bring....ummm....all the snails you can eat? Nice and fresh ;) haha! LOVE YOU TOOOOOO! <333 Oh  and link me up with the photos  I can't find them :'(,0
Q: awwww. :( why not?<br>A: i don't know :/,0
Q: what wud u do if u seen a drunk man stumble up to ur neighbors mailbox n start to take a leak into it? (cuz that wud be funny to see)<br>A: lol seen it not on neighbours though mine o_0 but he got skerrd of the neigbours dog and was pretty muj peeing on himself lol was funny,0
Q: If everyone got what they wished for do you think the Earth would be a better or worse place?<br>A: no. havent you seen Bruce Almighty. Nobody knows what they really want...?,0
Q: Your face is such a mess  why don&#39;t you get your dog something different to chew on?<br>A: hahaha okay jordin,1
Q: Yes.<br>A: lol okies see you soo Gabe,0
Q: Have I asked enough questions or do you want more?<br>A: enough for now. im still trying to catch up,0
Q: whos that lady in the b<br>A: i forgot her namee  sorry D;,0
Q: best song to dance to?<br>A: Madonna>> Holiday,0
Q: when u think of the song KISS by prince - who do u think of? why?<br>A: its ok i dont know what i think lol,0
Q: so you are not going to tell me?<br>A: nope,0
Q: What was the worst place you&#039;ve traveled to?<br>A: arizona,0
Q: If you could only listen to one song for the next month  which would it be?<br>A: Making good love by Avant,0
Q: well put...<br>A: Thank you :),0
Q: watching the olympics... in my opinion  curling is more interesting to watch than speed skiing<br>A: Well at least they are keeping the floors nice and clean... Am I the only one that secretly REALLY wants them to hit the stone thing by accident  and send it back the other way? That would be some good ass entertainment :D,0
Q: -Haa you guessedd righhtttt:Dr its Maryyyy(: ahhh ilovee this picture!!!!!!!!!! mayb becuase youhr in it babe<3<br>A: Off courrseeee dudee hahahahaha!!!! Awhhh lol! i think i love it 2 chuz im in it lol!!!! jk! i love yuh!!,0
Q: If you could go back in time 10 years and tell your younger self something  what would it be?<br>A: Life is never going to be easy.,0
Q: you&#039;s a bulllshitter :p<br>A: I most certainly am not to what are you referring to ??,0
Q: NAME 3 PEOPLE YU TALK 2 DAiLY ON FS<br>A: well you is one hehe &amp; twon is idk who three is idk also:),0
Q: What is the most common word in your vocabulary ? (:<br>A: fuck ( or mabey Pussy ),0
Q: What are you most excited about right now?<br>A: Ummm SUMMER bein almost here! Who isnt? haha,0
Q: What favorite food puts you in a great mood?<br>A: CHOCOLATE!!! Anything with Chocolate in  and I just dieeeeee! Milk or white though  no dark stuff :S,0
Q: If you could know the future but not change it would you still want to know what it is?<br>A: yes,0
Q: i know..im seeing aussies all over today!<br>A: must mean something what you think,0
Q: How important is education to you? How do you plan on continuing your education? If you&#039;ve already gone to college etc  where did you attend and get your degree in?<br>A: Education is very Important. I went to college in Arizona but haven't gotten my degree yet,0
Q: Have you ever been to Jamaica?<br>A: no but i wanna,0
Q: Do you think you are physically strong?r<br>A: yes,0
Q: wait uhh when did moises hang out with you. like where u at a party? cuz im in your grade and he would neva hang out with me<br>A: no r at a friend loegans house,0
Q: Musicals:  Cheesy or entertaining?<br>A: Entertainingly cheesy :],0
Q: r u a nigga?<br>A: From the waist down.,0
Q: If all the world is a stage  where is the audience sitting?<br>A: Audience? There is no audience  we are all the entertainers  the aliens are the audience but they don't sit. They hover :),0
Q: What happened in your most recent dream?<br>A: Ummmmmm  I think it was the Kat/Meg one. The one where I was pestering Meg for an autograph  and Kat burst out crying.  Kat was trying to explain  but Meg pulled her away. All she said was &quot;boyfriend..&quot; lol. Then they went into a premiere of something  and I was left stood there  by my lonesome of the shopping mall...then I lost my car in the car park. It was all very random :/,0
Q: In school  what were your favourite subjects ?? .. Did you go to school to learn  socialise  or eat your lunch :P ?? ..<br>A: lmfao i went to school for luch then get sent to the office cause i wont shut up or i wont listen only in computer maths english commerce sport science cause they were bludgen subjects n e ways,0
Q: Do you like Dina?<br>A: Who is this?,0
Q: Are you satisfied with your height? Would you rather be taller or shorter? Why?<br>A: I am satisfied with it I am 6 ft 1&quot;,0
Q: how many questions are in your inbox? :)<br>A: about 900 lol i havent been on for a hot second,0
Q: Have you ever seen or enjoyed watching the O.C.?<br>A: yeah when it first came on but not anymore at all,0
Q: which ? was yurs?? lol yu were anonymous???r<br>A: wat are you talkin about:),0
Q: are you gorgeous wait i already know that :)<br>A: lol i'm not >.< you're too kind,0
Q: how old are u ? And how do you know michael?<br>A: Who the hell are yuh!!! And who tha fuck is michael!?,1
Q: Lady gaga looks like Christina Aguilera? True Or False?<br>A: False.,0
Q: Is your love better then sex?&amp; when I mean your love I mean your heart &amp; everything that you have to show to another romantically physically mentally  &amp; Etc?<br>A: love is better than sex but sex is always good puts the cream on the cake =D,0
Q: pick one. coke pepsi tea coffee water or orange juice.<br>A: COKE,0
Q: I really wanna take you downn ;] ( It&#039;s a song! ) lmfaoo .<br>A: lmfao i thought something else,0
Q: Do you own shirts with funny sayings on them? If so  which is your favorite?<br>A: not really,0
Q: Flip flops or sneakers?<br>A: Sneakers.,0
Q: Spam ?<br>A: wat,0
Q: wich 1 of your friends do you think is the prettiest?<br>A: Ooo... that's a toughie :/r Jensen?,0
Q: Where would you like to spend your retirement?<br>A: ...,0
Q: would you fuck lady gaga?<br>A: :P,0
Q: If you could put somebody on a postage stamp  who would you choose?<br>A: audrey hepburn,0
Q: Ur a cutie :D<br>A: Thankss(:,0
Q: Snow White or Ariel?<br>A: ariel. definantly.,0
Q: with useing msn and fs?<br>A: mm both??,0
Q: does love grow stonger?<br>A: yes it can and it has happend when i love is said meaningfully and with emotion =D,0
Q: Do you snore or Steal the covers or Roll around in your sleep?<br>A: I snore sometimes so im told . and nahh i lay pretty still when it comes to sleep. I sleep like a log. ha,0
Q: Do you snore or Steal the covers or Roll around in your sleep?<br>A: I don't know lol. It's been a while since anyone has been able to let me know. I don't think I snore though  because I have been on holiday with family  and no one complained about any snoring  only from my father  but I think thats just dads in general :P,0
Q: idk what to ask you ;P<br>A: ahaha whatever :P,0
Q: uhm i think i love me some freaking joie thasss right  <3 :D<br>A: ahahah ndd ii lovee mee alott off myy lil floricell(: <33,0
Q: whatever your a fake  and have nothing good to do with your life.<br>A: hahahahahha okay.,1
Q: Would you ever look down on someone else for having a abortion?<br>A: No.  Would you?,0
Q: haha i know i tried to make it really obvious for youu lol [[:<br>A: I appreciate the help ;))),0
Q: i didnt say u did it. did i? no i didnt.<br>A: well then why did you bring it up?,0
Q: I GUESS UR BOI DOES KNOW BOUT YOU IM NOT GONE BE ON HERE MUCH BUT YOU GOT MY NUMBER DA BOYS ARE TALKIN BOUT NITE RIDE TOMORROW YOU GOIN<br>A: no going to nite ride to cold and plus i will be working the next day so no and i need to somw new tyres put on where you guys going anyways,0
Q: Well I really don&apos;t want to do it its more like I have too smh sucks but oh well lol I&apos;ll be fine i guess &amp; oh cool Your older then me lol:)&amp; probably taller 2 lol &amp; yeah that tends 2 happen 2 some ppl lol what a downfall..<br>A: lmao lmfao how tall are you and maybe i dont think so haha and i know not my fortee,0
Q: Do you have any nicknames? If so what are they?<br>A: umm not really. mel is the only one used today.,0
Q: baby boo<br>A: boo boo,0
Q: what do you think of Chelsey Spigler?<br>A: haha now ik its yu.. uhmm i havnt had a chance to really get to know her .. but i think she could be a good friend.,0
Q: so u didnt fail ms.shills clas?<br>A: nah,0
Q: cool. same here except im bored. there was nothing good on tv<br>A: aha as always ;p,0
Q: Are you wearing socks?<br>A: yes black,0
Q: youre funny i like being around you<br>A: hah  thanks [:  i must like being around you too  whoever u arez [:,0
Q: What is your opinion on church and praying  if you have one? Why do you feel this way?<br>A: I love going to Church   and I pray all the time,0
Q: If I love you would that make you happy?<br>A: love is always a happy thing so yes i will be happy =),0
Q: you make my heart skip a beat when you tweet me ;-) haha  just thought you ought to know...<br>A: Awwwwww! I do? Well you are one God damn special person  I can't go without tweeting you :D <333,0
Q: I&#039;m finished spamming for now :) gone to take a quick shower ! bbl<br>A: need help ?? LOL ( jk jk jk ),0
Q: have you had any hetrosexual experiances?<br>A: You spelt it wrong. I think we covered that I had? Earlier :/,0
Q: whwhwhwhoa just slow down. huh!? what do you mean they blew up the death star? f*****ck! F*ck! F*ck! F*ck! F*ck! F*ck! whos they? what the hell is an aluminum falcon<br>A: huh?,0
Q: Lily or Naomi?<br>A: LILY ALL THE WAY!!! Naomi  I don't know how I could handle. But Lily is like the sweeter version of Naomi :),0
Q: Sleep in the nude? lol<br>A: yes kinda lol,0
Q: What video game have you played the most?<br>A: the most would have to be probs.... super mario? on nintendo something or whatever haha #oldschoolftw.,0
Q: What are your turn on&apos;s and turn offs?<br>A: honesty is a turn on using is a turn off,0
Q: Would you be willing to commit perjury in court for a close friend? What if your lie would save his life?<br>A: yes i think so. if it need to be necessary.,0
Q: What is the worst thing you have spilled on carpet? Did the stain come out?<br>A: beer and yes,0
Q: don&#039;t lie. you love it.<br>A: I love the entertainment. Perhaps not the content.,0
Q: Fuck they haterrs Laura. I love you < 3<br>A: <33,0
Q: How often do you check your voice mail?<br>A: every other wk or so,0
Q: You&#039;re having dinner with people you respect and admire. They all criticize a close friend of yours (not knowing he/she is a friend). The criticism is unjustified. What would you do?<br>A: tell them to shut the hell up,0
Q: Freedom of speech means you can speak out  its not talking about what languages you speak.<br>A: It means that we can speak any language we choose to. It also means we can speak out  but the 1st Amendment doesn't stop with just speaking out  it means we have Freedom of Speech to say what we want in any Language we choose. The Founding Fathers didn't pick a National Language for a reason.,0
Q: How many questions idealy would you prefer to be in your inbox first thing in the morning.. or night?<br>A: 30 or so,0
Q: why you always think that?<br>A: i dont no haha,0
Q: Would you rather be a vampire or a werewolf?<br>A: werewolf <3 no this does not have anything to do with twilight :p,0
Q: Watch this video.  Do you agree that these girls are entirely too young to be dancing in such a manner?  http://www.youtube.com/watch?v=Wjehii-jjHE&amp;feature=youtu.be<br>A: Hmmmm,0
Q: are flowers appropiate to bring to the park? for a pik nik<br>A: well the park is full of them,0
Q: Yur really pretty no homo ((:<br>A: Thank you(:,0
Q: Do you have a lot of friends?<br>A: i do!,0
Q: R u the queen of hearts<br>A: No i dont believe i am apparently i just brake them :(,0
